1.2
5/23/2024 2:47 PM
Wavelength (nm)	10mm Absorbance
288.0	5.647
288.5	5.579
289.0	5.509
289.5	5.441
290.0	5.370
290.5	5.307
291.0	5.243
291.5	5.184
292.0	5.126
292.5	5.075
293.0	5.023
293.5	4.960
294.0	4.900
294.5	4.843
295.0	4.789
295.5	4.739
296.0	4.684
296.5	4.642
297.0	4.600
297.5	4.557
298.0	4.512
298.5	4.466
299.0	4.433
299.5	4.398
300.0	4.367
300.5	4.329
301.0	4.288
301.5	4.253
302.0	4.217
302.5	4.183
303.0	4.151
303.5	4.121
304.0	4.104
304.5	4.089
305.0	4.070
305.5	4.043
306.0	4.014
306.5	3.989
307.0	3.965
307.5	3.938
308.0	3.906
308.5	3.881
309.0	3.858
309.5	3.845
310.0	3.827
310.5	3.814
311.0	3.801
311.5	3.789
312.0	3.772
312.5	3.761
313.0	3.743
313.5	3.731
314.0	3.710
314.5	3.698
315.0	3.680
315.5	3.669
316.0	3.654
316.5	3.639
317.0	3.623
317.5	3.612
318.0	3.591
318.5	3.577
319.0	3.559
319.5	3.542
320.0	3.530
320.5	3.519
321.0	3.508
321.5	3.498
322.0	3.482
322.5	3.462
323.0	3.440
323.5	3.422
324.0	3.405
324.5	3.384
325.0	3.371
325.5	3.352
326.0	3.343
326.5	3.331
327.0	3.314
327.5	3.292
328.0	3.269
328.5	3.254
329.0	3.234
329.5	3.205
330.0	3.183
330.5	3.155
331.0	3.128
331.5	3.096
332.0	3.075
332.5	3.048
333.0	3.022
333.5	3.002
334.0	2.981
334.5	2.955
335.0	2.935
335.5	2.904
336.0	2.872
336.5	2.840
337.0	2.811
337.5	2.776
338.0	2.742
338.5	2.707
339.0	2.675
339.5	2.639
340.0	2.608
340.5	2.566
341.0	2.527
341.5	2.492
342.0	2.450
342.5	2.413
343.0	2.379
343.5	2.339
344.0	2.304
344.5	2.272
345.0	2.243
345.5	2.207
346.0	2.176
346.5	2.144
347.0	2.104
347.5	2.065
348.0	2.026
348.5	1.986
349.0	1.951
349.5	1.918
350.0	1.888
350.5	1.852
351.0	1.821
351.5	1.784
352.0	1.749
352.5	1.711
353.0	1.675
353.5	1.642
354.0	1.613
354.5	1.584
355.0	1.559
355.5	1.529
356.0	1.504
356.5	1.471
357.0	1.440
357.5	1.409
358.0	1.382
358.5	1.355
359.0	1.333
359.5	1.310
360.0	1.291
360.5	1.263
361.0	1.239
361.5	1.211
362.0	1.189
362.5	1.172
363.0	1.159
363.5	1.145
364.0	1.132
364.5	1.117
365.0	1.104
365.5	1.083
366.0	1.056
366.5	1.033
367.0	1.019
367.5	1.006
368.0	0.995
368.5	0.982
369.0	0.963
369.5	0.947
370.0	0.935
370.5	0.915
371.0	0.895
371.5	0.886
372.0	0.879
372.5	0.872
373.0	0.868
373.5	0.856
374.0	0.840
374.5	0.829
375.0	0.813
375.5	0.799
376.0	0.790
376.5	0.784
377.0	0.775
377.5	0.766
378.0	0.757
378.5	0.745
379.0	0.737
379.5	0.730
380.0	0.719
380.5	0.714
381.0	0.711
381.5	0.705
382.0	0.698
382.5	0.690
383.0	0.684
383.5	0.675
384.0	0.670
384.5	0.662
385.0	0.652
385.5	0.646
386.0	0.641
386.5	0.637
387.0	0.629
387.5	0.623
388.0	0.616
388.5	0.611
389.0	0.604
389.5	0.595
390.0	0.587
390.5	0.581
391.0	0.579
391.5	0.577
392.0	0.572
392.5	0.566
393.0	0.564
393.5	0.566
394.0	0.560
394.5	0.554
395.0	0.549
395.5	0.546
396.0	0.544
396.5	0.538
397.0	0.538
397.5	0.534
398.0	0.534
398.5	0.532
399.0	0.526
399.5	0.518
400.0	0.511
400.5	0.505
401.0	0.499
401.5	0.493
402.0	0.491
402.5	0.489
403.0	0.487
403.5	0.485
404.0	0.483
404.5	0.475
405.0	0.471
405.5	0.469
406.0	0.468
406.5	0.467
407.0	0.466
407.5	0.467
408.0	0.466
408.5	0.466
409.0	0.458
409.5	0.449
410.0	0.443
410.5	0.436
411.0	0.433
411.5	0.429
412.0	0.429
412.5	0.429
413.0	0.430
413.5	0.428
414.0	0.426
414.5	0.426
415.0	0.427
415.5	0.427
416.0	0.427
416.5	0.422
417.0	0.417
417.5	0.408
418.0	0.402
418.5	0.391
419.0	0.388
419.5	0.384
420.0	0.382
420.5	0.377
421.0	0.375
421.5	0.376
422.0	0.376
422.5	0.376
423.0	0.376
423.5	0.373
424.0	0.373
424.5	0.369
425.0	0.365
425.5	0.360
426.0	0.361
426.5	0.366
427.0	0.370
427.5	0.372
428.0	0.373
428.5	0.374
429.0	0.371
429.5	0.364
430.0	0.358
430.5	0.353
431.0	0.350
431.5	0.351
432.0	0.349
432.5	0.343
433.0	0.340
433.5	0.340
434.0	0.340
434.5	0.336
435.0	0.334
435.5	0.337
436.0	0.338
436.5	0.340
437.0	0.340
437.5	0.334
438.0	0.334
438.5	0.335
439.0	0.335
439.5	0.329
440.0	0.326
440.5	0.325
441.0	0.320
441.5	0.318
442.0	0.318
442.5	0.318
443.0	0.324
443.5	0.327
444.0	0.327
444.5	0.324
445.0	0.322
445.5	0.314
446.0	0.306
446.5	0.303
447.0	0.297
447.5	0.296
448.0	0.296
448.5	0.298
449.0	0.298
449.5	0.305
450.0	0.309
450.5	0.310
451.0	0.311
451.5	0.315
452.0	0.316
452.5	0.311
453.0	0.308
453.5	0.308
454.0	0.307
454.5	0.310
455.0	0.307
455.5	0.304
456.0	0.300
456.5	0.298
457.0	0.292
457.5	0.283
458.0	0.277
458.5	0.273
459.0	0.272
459.5	0.267
460.0	0.265
460.5	0.268
461.0	0.267
461.5	0.270
462.0	0.270
462.5	0.273
463.0	0.272
463.5	0.273
464.0	0.275
464.5	0.272
465.0	0.272
465.5	0.270
466.0	0.265
466.5	0.262
467.0	0.254
467.5	0.255
468.0	0.251
468.5	0.248
469.0	0.248
469.5	0.243
470.0	0.240
470.5	0.242
471.0	0.245
471.5	0.244
472.0	0.246
472.5	0.250
473.0	0.244
473.5	0.242
474.0	0.241
474.5	0.236
475.0	0.236
475.5	0.239
476.0	0.241
476.5	0.247
477.0	0.258
477.5	0.258
478.0	0.258
478.5	0.260
479.0	0.264
479.5	0.260
480.0	0.257
480.5	0.251
481.0	0.248
481.5	0.247
482.0	0.248
482.5	0.244
483.0	0.241
483.5	0.240
484.0	0.243
484.5	0.243
485.0	0.239
485.5	0.234
486.0	0.228
486.5	0.224
487.0	0.222
487.5	0.220
488.0	0.216
488.5	0.220
489.0	0.222
489.5	0.226
490.0	0.225
490.5	0.224
491.0	0.221
491.5	0.220
492.0	0.220
492.5	0.218
493.0	0.214
493.5	0.217
494.0	0.219
494.5	0.221
495.0	0.224
495.5	0.226
496.0	0.226
496.5	0.225
497.0	0.222
497.5	0.221
498.0	0.215
498.5	0.214
499.0	0.211
499.5	0.208
500.0	0.207
500.5	0.205
501.0	0.204
501.5	0.207
502.0	0.211
502.5	0.217
503.0	0.216
503.5	0.220
504.0	0.220
504.5	0.221
505.0	0.222
505.5	0.218
506.0	0.213
506.5	0.212
507.0	0.207
507.5	0.202
508.0	0.193
508.5	0.192
509.0	0.192
509.5	0.191
510.0	0.193
510.5	0.194
511.0	0.193
511.5	0.196
512.0	0.200
512.5	0.197
513.0	0.192
513.5	0.190
514.0	0.190
514.5	0.193
515.0	0.199
515.5	0.202
516.0	0.204
516.5	0.206
517.0	0.209
517.5	0.204
518.0	0.203
518.5	0.201
519.0	0.203
519.5	0.205
520.0	0.206
520.5	0.208
521.0	0.206
521.5	0.205
522.0	0.206
522.5	0.201
523.0	0.199
523.5	0.199
524.0	0.198
524.5	0.197
525.0	0.198
525.5	0.202
526.0	0.204
526.5	0.209
527.0	0.209
527.5	0.205
528.0	0.199
528.5	0.195
529.0	0.188
529.5	0.188
530.0	0.188
530.5	0.189
531.0	0.193
531.5	0.197
532.0	0.197
532.5	0.195
533.0	0.194
533.5	0.191
534.0	0.187
534.5	0.190
535.0	0.190
535.5	0.193
536.0	0.196
536.5	0.199
537.0	0.195
537.5	0.193
538.0	0.191
538.5	0.187
539.0	0.181
539.5	0.174
540.0	0.169
540.5	0.163
541.0	0.160
541.5	0.161
542.0	0.162
542.5	0.168
543.0	0.174
543.5	0.180
544.0	0.180
544.5	0.177
545.0	0.179
545.5	0.179
546.0	0.181
546.5	0.180
547.0	0.176
547.5	0.175
548.0	0.170
548.5	0.166
549.0	0.165
549.5	0.160
550.0	0.162
550.5	0.167
551.0	0.170
551.5	0.166
552.0	0.159
552.5	0.158
553.0	0.159
553.5	0.163
554.0	0.165
554.5	0.164
555.0	0.164
555.5	0.169
556.0	0.172
556.5	0.172
557.0	0.168
557.5	0.174
558.0	0.178
558.5	0.176
559.0	0.172
559.5	0.169
560.0	0.165
560.5	0.161
561.0	0.161
561.5	0.160
562.0	0.159
562.5	0.158
563.0	0.157
563.5	0.152
564.0	0.154
564.5	0.160
565.0	0.162
565.5	0.163
566.0	0.164
566.5	0.165
567.0	0.167
567.5	0.165
568.0	0.161
568.5	0.154
569.0	0.155
569.5	0.160
570.0	0.156
570.5	0.157
571.0	0.157
571.5	0.156
572.0	0.159
572.5	0.159
573.0	0.166
573.5	0.163
574.0	0.163
574.5	0.164
575.0	0.156
575.5	0.151
576.0	0.148
576.5	0.143
577.0	0.142
577.5	0.143
578.0	0.148
578.5	0.145
579.0	0.146
579.5	0.150
580.0	0.152
580.5	0.154
581.0	0.154
581.5	0.153
582.0	0.152
582.5	0.150
583.0	0.145
583.5	0.134
584.0	0.129
584.5	0.130
585.0	0.129
585.5	0.128
586.0	0.134
586.5	0.141
587.0	0.150
587.5	0.155
588.0	0.156
588.5	0.149
589.0	0.146
589.5	0.143
590.0	0.137
590.5	0.132
591.0	0.139
591.5	0.137
592.0	0.134
592.5	0.133
593.0	0.135
593.5	0.137
594.0	0.139
594.5	0.140
595.0	0.138
595.5	0.141
596.0	0.145
596.5	0.144
597.0	0.144
597.5	0.147
598.0	0.151
598.5	0.153
599.0	0.146
599.5	0.139
600.0	0.132
600.5	0.134
601.0	0.136
601.5	0.136
602.0	0.137
602.5	0.139
603.0	0.136
603.5	0.136
604.0	0.130
604.5	0.127
605.0	0.126
605.5	0.128
606.0	0.133
606.5	0.129
607.0	0.124
607.5	0.123
608.0	0.119
608.5	0.117
609.0	0.114
609.5	0.117
610.0	0.118
610.5	0.120
611.0	0.126
611.5	0.122
612.0	0.117
612.5	0.116
613.0	0.119
613.5	0.124
614.0	0.131
614.5	0.139
615.0	0.142
615.5	0.144
616.0	0.140
616.5	0.132
617.0	0.125
617.5	0.119
618.0	0.119
618.5	0.124
619.0	0.124
619.5	0.117
620.0	0.115
620.5	0.111
621.0	0.115
621.5	0.110
622.0	0.111
622.5	0.105
623.0	0.107
623.5	0.106
624.0	0.099
624.5	0.093
625.0	0.093
625.5	0.093
626.0	0.102
626.5	0.099
627.0	0.101
627.5	0.102
628.0	0.104
628.5	0.110
629.0	0.111
629.5	0.118
630.0	0.114
630.5	0.111
631.0	0.107
631.5	0.101
632.0	0.098
632.5	0.092
633.0	0.092
633.5	0.105
634.0	0.113
634.5	0.125
635.0	0.130
635.5	0.129
636.0	0.123
636.5	0.124
637.0	0.119
637.5	0.114
638.0	0.111
638.5	0.107
639.0	0.107
639.5	0.108
640.0	0.105
640.5	0.102
641.0	0.096
641.5	0.092
642.0	0.086
642.5	0.084
643.0	0.087
643.5	0.088
644.0	0.093
644.5	0.103
645.0	0.105
645.5	0.117
646.0	0.113
646.5	0.104
647.0	0.099
647.5	0.094
648.0	0.098
648.5	0.106
649.0	0.113
649.5	0.120
650.0	0.121
650.5	0.127
651.0	0.119
651.5	0.112
652.0	0.113
652.5	0.111
653.0	0.115
653.5	0.116
654.0	0.115
654.5	0.105
655.0	0.093
655.5	0.086
656.0	0.082
656.5	0.087
657.0	0.100
657.5	0.113
658.0	0.123
658.5	0.124
659.0	0.126
659.5	0.121
660.0	0.105
660.5	0.098
661.0	0.095
661.5	0.095
662.0	0.093
662.5	0.093
663.0	0.097
663.5	0.095
664.0	0.098
664.5	0.098
665.0	0.093
665.5	0.095
666.0	0.102
666.5	0.106
667.0	0.110
667.5	0.115
668.0	0.125
668.5	0.126
669.0	0.125
669.5	0.121
670.0	0.117
670.5	0.117
671.0	0.118
671.5	0.117
672.0	0.112
672.5	0.106
673.0	0.114
673.5	0.112
674.0	0.115
674.5	0.111
675.0	0.101
675.5	0.100
676.0	0.095
676.5	0.087
677.0	0.082
677.5	0.082
678.0	0.086
678.5	0.081
679.0	0.080
679.5	0.082
680.0	0.079
680.5	0.085
681.0	0.090
681.5	0.091
682.0	0.100
682.5	0.104
683.0	0.104
683.5	0.094
684.0	0.084
684.5	0.083
685.0	0.078
685.5	0.069
686.0	0.062
686.5	0.062
687.0	0.064
687.5	0.073
688.0	0.081
688.5	0.087
689.0	0.084
689.5	0.090
690.0	0.085
690.5	0.077
691.0	0.074
691.5	0.079
692.0	0.080
692.5	0.084
693.0	0.082
693.5	0.076
694.0	0.063
694.5	0.051
695.0	0.041
695.5	0.045
696.0	0.050
696.5	0.059
697.0	0.064
697.5	0.079
698.0	0.088
698.5	0.089
699.0	0.084
699.5	0.075
700.0	0.068
700.5	0.065
701.0	0.054
701.5	0.045
702.0	0.040
702.5	0.052
703.0	0.067
703.5	0.079
704.0	0.087
704.5	0.088
705.0	0.084
705.5	0.083
706.0	0.075
706.5	0.070
707.0	0.063
707.5	0.071
708.0	0.085
708.5	0.094
709.0	0.098
709.5	0.098
710.0	0.093
710.5	0.089
711.0	0.084
711.5	0.079
712.0	0.062
712.5	0.061
713.0	0.065
713.5	0.065
714.0	0.067
714.5	0.073
715.0	0.074
715.5	0.076
716.0	0.069
716.5	0.067
717.0	0.057
717.5	0.051
718.0	0.052
718.5	0.056
719.0	0.059
719.5	0.071
720.0	0.078
720.5	0.082
721.0	0.072
721.5	0.071
722.0	0.067
722.5	0.066
723.0	0.068
723.5	0.068
724.0	0.070
724.5	0.072
725.0	0.080
725.5	0.074
726.0	0.062
726.5	0.055
727.0	0.059
727.5	0.060
728.0	0.065
728.5	0.064
729.0	0.068
729.5	0.067
730.0	0.066
730.5	0.069
731.0	0.073
731.5	0.071
732.0	0.062
732.5	0.047
733.0	0.038
733.5	0.027
734.0	0.026
734.5	0.021
735.0	0.017
735.5	0.034
736.0	0.052
736.5	0.058
737.0	0.065
737.5	0.068
738.0	0.076
738.5	0.085
739.0	0.081
739.5	0.073
740.0	0.065
740.5	0.060
741.0	0.061
741.5	0.057
742.0	0.062
742.5	0.071
743.0	0.082
743.5	0.085
744.0	0.077
744.5	0.075
745.0	0.071
745.5	0.061
746.0	0.062
746.5	0.063
747.0	0.055
747.5	0.057
748.0	0.056
748.5	0.054
749.0	0.049
749.5	0.052
750.0	0.046
750.5	0.043
751.0	0.046
751.5	0.048
752.0	0.038
752.5	0.036
753.0	0.030
753.5	0.027
754.0	0.026
754.5	0.029
755.0	0.026
755.5	0.022
756.0	0.025
756.5	0.036
757.0	0.043
757.5	0.056
758.0	0.062
758.5	0.067
759.0	0.073
759.5	0.061
760.0	0.049
760.5	0.037
761.0	0.031
761.5	0.028
762.0	0.025
762.5	0.020
763.0	0.017
763.5	0.015
764.0	0.011
764.5	0.007
765.0	0.009
765.5	0.018
766.0	0.024
766.5	0.035
767.0	0.037
767.5	0.030
768.0	0.034
768.5	0.029
769.0	0.028
769.5	0.025
770.0	0.025
770.5	0.023
771.0	0.020
771.5	0.027
772.0	0.029
772.5	0.036
773.0	0.043
773.5	0.048
774.0	0.053
774.5	0.039
775.0	0.036
775.5	0.032
776.0	0.030
776.5	0.040
777.0	0.043
777.5	0.056
778.0	0.058
778.5	0.072
779.0	0.076
779.5	0.073
780.0	0.081
780.5	0.088
781.0	0.085
781.5	0.086
782.0	0.071
782.5	0.060
783.0	0.047
783.5	0.054
784.0	0.054
784.5	0.058
785.0	0.062
785.5	0.063
786.0	0.071
786.5	0.086
787.0	0.087
787.5	0.067
788.0	0.049
788.5	0.028
789.0	0.010
789.5	-0.004
790.0	-0.004
790.5	0.003
791.0	0.026
791.5	0.057
792.0	0.069
792.5	0.066
793.0	0.060
793.5	0.048
794.0	0.028
794.5	0.009
795.0	0.002
795.5	-0.007
796.0	-0.015
796.5	-0.016
797.0	-0.015
797.5	-0.009
798.0	0.006
798.5	0.019
799.0	0.015
799.5	0.009
800.0	0.007
800.5	0.004
801.0	-0.008
801.5	-0.024
802.0	-0.020
802.5	-0.015
803.0	0.002
803.5	0.014
804.0	0.020
804.5	0.024
805.0	0.031
805.5	0.023
806.0	0.021
806.5	0.023
807.0	0.030
807.5	0.036
808.0	0.052
808.5	0.064
809.0	0.075
809.5	0.075
810.0	0.070
810.5	0.061
811.0	0.070
811.5	0.072
812.0	0.075
812.5	0.079
813.0	0.091
813.5	0.090
814.0	0.085
814.5	0.068
815.0	0.055
815.5	0.050
816.0	0.041
816.5	0.027
817.0	0.021
817.5	0.015
818.0	0.020
818.5	0.019
819.0	0.022
819.5	0.024
820.0	0.029
820.5	0.033
821.0	0.022
821.5	0.004
822.0	-0.007
822.5	-0.010
823.0	-0.020
823.5	-0.025
824.0	-0.021
824.5	-0.012
825.0	-0.003
825.5	-0.007
826.0	-0.020
826.5	-0.029
827.0	-0.029
827.5	-0.032
828.0	-0.045
828.5	-0.044
829.0	-0.040
829.5	-0.037
830.0	-0.036
830.5	-0.042
831.0	-0.042
831.5	-0.027
832.0	-0.010
832.5	-0.001
833.0	0.005
833.5	0.012
834.0	0.007
834.5	0.004
835.0	0.008
835.5	0.013
836.0	0.024
836.5	0.030
837.0	0.029
837.5	0.037
838.0	0.041
838.5	0.035
839.0	0.028
839.5	0.032
840.0	0.033
840.5	0.030
841.0	0.023
841.5	0.011
842.0	0.009
842.5	0.035
843.0	0.046
843.5	0.059
844.0	0.075
844.5	0.092
845.0	0.094
845.5	0.085
846.0	0.069
846.5	0.060
847.0	0.038
847.5	0.047
848.0	0.033
848.5	0.025
849.0	0.037
849.5	0.033
850.0	0.036


6.2
5/23/2024 2:50 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.10667	
//WLCalib: 261S 	-0.59000	
//WLCalib: 362S 	-0.96000	
//WLCalib: 484S 	-0.66000	
//WLCalib: 529S 	-0.11000	
//WLCalib: 823S 	-0.54000	
//QSpecEnd: 
190.0	-0.044
190.5	-0.199
191.0	0.074
191.5	0.185
192.0	0.126
192.5	0.143
193.0	0.014
193.5	-0.003
194.0	-0.188
194.5	-0.330
195.0	-0.505
195.5	-0.491
196.0	-0.375
196.5	-0.356
197.0	-0.404
197.5	-0.349
198.0	-0.302
198.5	-0.280
199.0	-0.373
199.5	-0.290
200.0	-0.201
200.5	-0.246
201.0	0.101
201.5	0.186
202.0	0.409
202.5	0.722
203.0	1.102
203.5	1.567
204.0	2.221
204.5	3.172
205.0	3.805
205.5	4.571
206.0	5.303
206.5	5.608
207.0	6.011
207.5	6.141
208.0	6.223
208.5	6.354
209.0	6.708
209.5	7.076
210.0	7.416
210.5	7.735
211.0	7.995
211.5	8.167
212.0	8.400
212.5	8.397
213.0	8.417
213.5	8.456
214.0	8.560
214.5	8.673
215.0	8.828
215.5	8.896
216.0	8.960
216.5	9.064
217.0	9.311
217.5	9.597
218.0	9.902
218.5	10.272
219.0	10.685
219.5	11.125
220.0	11.557
220.5	11.890
221.0	12.245
221.5	12.599
222.0	12.924
222.5	13.186
223.0	13.414
223.5	13.711
224.0	14.052
224.5	14.447
225.0	14.901
225.5	15.462
226.0	16.300
226.5	17.393
227.0	18.626
227.5	19.890
228.0	21.073
228.5	22.063
229.0	22.755
229.5	23.107
230.0	23.113
230.5	22.864
231.0	22.479
231.5	22.088
232.0	21.752
232.5	21.464
233.0	21.251
233.5	21.185
234.0	21.297
234.5	21.509
235.0	21.733
235.5	21.914
236.0	22.058
236.5	22.198
237.0	22.337
237.5	22.458
238.0	22.603
238.5	22.875
239.0	23.383
239.5	23.833
240.0	24.139
240.5	24.336
241.0	24.375
241.5	24.379
242.0	24.297
242.5	24.082
243.0	23.914
243.5	23.823
244.0	23.778
244.5	23.545
245.0	23.213
245.5	22.856
246.0	22.534
246.5	22.240
247.0	22.060
247.5	21.839
248.0	21.662
248.5	21.631
249.0	21.681
249.5	21.806
250.0	21.848
250.5	21.874
251.0	21.773
251.5	21.622
252.0	21.543
252.5	21.357
253.0	20.889
253.5	20.857
254.0	20.828
254.5	20.995
255.0	21.267
255.5	21.544
256.0	21.407
256.5	21.377
257.0	21.483
257.5	21.395
258.0	21.206
258.5	21.434
259.0	21.645
259.5	21.848
260.0	22.268
260.5	22.213
261.0	22.131
261.5	22.166
262.0	22.058
262.5	21.842
263.0	21.953
263.5	22.021
264.0	22.222
264.5	22.287
265.0	22.335
265.5	22.199
266.0	22.381
266.5	22.405
267.0	22.349
267.5	22.613
268.0	22.914
268.5	23.015
269.0	23.205
269.5	23.466
270.0	23.375
270.5	23.215
271.0	23.136
271.5	22.756
272.0	22.650
272.5	22.467
273.0	22.362
273.5	22.065
274.0	21.946
274.5	22.057
275.0	22.093
275.5	22.318
276.0	22.551
276.5	22.734
277.0	23.043
277.5	23.159
278.0	23.112
278.5	22.800
279.0	22.362
279.5	21.948
280.0	21.545
280.5	21.360
281.0	21.287
281.5	21.096
282.0	21.087
282.5	21.021
283.0	20.891
283.5	20.824
284.0	20.646
284.5	20.402
285.0	20.180
285.5	20.107
286.0	19.839
286.5	19.552
287.0	19.390
287.5	19.105
288.0	18.874
288.5	18.653
289.0	18.503
289.5	18.390
290.0	18.293
290.5	18.189
291.0	17.965
291.5	17.821
292.0	17.600
292.5	17.327
293.0	17.165
293.5	16.983
294.0	16.856
294.5	16.722
295.0	16.580
295.5	16.406
296.0	16.181
296.5	15.963
297.0	15.718
297.5	15.499
298.0	15.322
298.5	15.106
299.0	14.945
299.5	14.770
300.0	14.594
300.5	14.399
301.0	14.238
301.5	14.045
302.0	13.816
302.5	13.611
303.0	13.424
303.5	13.241
304.0	13.052
304.5	12.841
305.0	12.656
305.5	12.484
306.0	12.358
306.5	12.225
307.0	12.080
307.5	11.966
308.0	11.852
308.5	11.730
309.0	11.568
309.5	11.411
310.0	11.260
310.5	11.133
311.0	11.027
311.5	10.939
312.0	10.842
312.5	10.756
313.0	10.691
313.5	10.615
314.0	10.538
314.5	10.470
315.0	10.383
315.5	10.314
316.0	10.229
316.5	10.144
317.0	10.034
317.5	9.938
318.0	9.834
318.5	9.751
319.0	9.698
319.5	9.634
320.0	9.571
320.5	9.519
321.0	9.456
321.5	9.396
322.0	9.323
322.5	9.268
323.0	9.189
323.5	9.159
324.0	9.100
324.5	9.033
325.0	8.985
325.5	8.922
326.0	8.854
326.5	8.788
327.0	8.721
327.5	8.644
328.0	8.562
328.5	8.494
329.0	8.410
329.5	8.344
330.0	8.282
330.5	8.211
331.0	8.142
331.5	8.072
332.0	8.011
332.5	7.946
333.0	7.887
333.5	7.814
334.0	7.743
334.5	7.675
335.0	7.602
335.5	7.540
336.0	7.471
336.5	7.394
337.0	7.323
337.5	7.255
338.0	7.182
338.5	7.093
339.0	7.000
339.5	6.906
340.0	6.818
340.5	6.752
341.0	6.674
341.5	6.595
342.0	6.521
342.5	6.447
343.0	6.370
343.5	6.287
344.0	6.207
344.5	6.127
345.0	6.056
345.5	5.999
346.0	5.931
346.5	5.865
347.0	5.799
347.5	5.722
348.0	5.642
348.5	5.565
349.0	5.497
349.5	5.421
350.0	5.348
350.5	5.283
351.0	5.213
351.5	5.146
352.0	5.082
352.5	5.012
353.0	4.950
353.5	4.897
354.0	4.843
354.5	4.779
355.0	4.722
355.5	4.659
356.0	4.597
356.5	4.534
357.0	4.470
357.5	4.411
358.0	4.360
358.5	4.311
359.0	4.263
359.5	4.215
360.0	4.170
360.5	4.117
361.0	4.072
361.5	4.029
362.0	3.987
362.5	3.956
363.0	3.924
363.5	3.887
364.0	3.851
364.5	3.821
365.0	3.788
365.5	3.751
366.0	3.717
366.5	3.685
367.0	3.658
367.5	3.633
368.0	3.602
368.5	3.574
369.0	3.542
369.5	3.518
370.0	3.487
370.5	3.458
371.0	3.432
371.5	3.409
372.0	3.387
372.5	3.369
373.0	3.346
373.5	3.329
374.0	3.309
374.5	3.289
375.0	3.262
375.5	3.242
376.0	3.228
376.5	3.214
377.0	3.200
377.5	3.184
378.0	3.166
378.5	3.146
379.0	3.129
379.5	3.112
380.0	3.089
380.5	3.070
381.0	3.060
381.5	3.055
382.0	3.045
382.5	3.031
383.0	3.020
383.5	3.001
384.0	2.988
384.5	2.977
385.0	2.957
385.5	2.938
386.0	2.924
386.5	2.919
387.0	2.908
387.5	2.900
388.0	2.888
388.5	2.879
389.0	2.870
389.5	2.863
390.0	2.849
390.5	2.837
391.0	2.829
391.5	2.823
392.0	2.816
392.5	2.806
393.0	2.797
393.5	2.790
394.0	2.780
394.5	2.774
395.0	2.763
395.5	2.756
396.0	2.754
396.5	2.744
397.0	2.740
397.5	2.728
398.0	2.719
398.5	2.708
399.0	2.695
399.5	2.684
400.0	2.679
400.5	2.673
401.0	2.672
401.5	2.665
402.0	2.658
402.5	2.646
403.0	2.634
403.5	2.621
404.0	2.612
404.5	2.606
405.0	2.605
405.5	2.600
406.0	2.597
406.5	2.596
407.0	2.592
407.5	2.585
408.0	2.576
408.5	2.569
409.0	2.562
409.5	2.554
410.0	2.545
410.5	2.531
411.0	2.518
411.5	2.511
412.0	2.505
412.5	2.496
413.0	2.493
413.5	2.492
414.0	2.490
414.5	2.485
415.0	2.480
415.5	2.473
416.0	2.466
416.5	2.459
417.0	2.448
417.5	2.434
418.0	2.425
418.5	2.414
419.0	2.405
419.5	2.394
420.0	2.383
420.5	2.376
421.0	2.368
421.5	2.362
422.0	2.351
422.5	2.343
423.0	2.340
423.5	2.335
424.0	2.332
424.5	2.331
425.0	2.324
425.5	2.320
426.0	2.317
426.5	2.315
427.0	2.312
427.5	2.309
428.0	2.309
428.5	2.305
429.0	2.302
429.5	2.296
430.0	2.287
430.5	2.277
431.0	2.266
431.5	2.256
432.0	2.247
432.5	2.236
433.0	2.231
433.5	2.227
434.0	2.225
434.5	2.221
435.0	2.212
435.5	2.206
436.0	2.202
436.5	2.198
437.0	2.195
437.5	2.188
438.0	2.184
438.5	2.183
439.0	2.179
439.5	2.170
440.0	2.161
440.5	2.156
441.0	2.150
441.5	2.145
442.0	2.143
442.5	2.140
443.0	2.138
443.5	2.138
444.0	2.132
444.5	2.125
445.0	2.116
445.5	2.106
446.0	2.096
446.5	2.088
447.0	2.079
447.5	2.072
448.0	2.070
448.5	2.073
449.0	2.072
449.5	2.074
450.0	2.071
450.5	2.070
451.0	2.067
451.5	2.062
452.0	2.055
452.5	2.049
453.0	2.042
453.5	2.045
454.0	2.043
454.5	2.042
455.0	2.037
455.5	2.033
456.0	2.029
456.5	2.022
457.0	2.014
457.5	2.004
458.0	1.992
458.5	1.990
459.0	1.987
459.5	1.982
460.0	1.978
460.5	1.975
461.0	1.974
461.5	1.974
462.0	1.971
462.5	1.968
463.0	1.963
463.5	1.960
464.0	1.958
464.5	1.955
465.0	1.951
465.5	1.945
466.0	1.942
466.5	1.940
467.0	1.936
467.5	1.934
468.0	1.932
468.5	1.924
469.0	1.921
469.5	1.918
470.0	1.917
470.5	1.916
471.0	1.915
471.5	1.912
472.0	1.914
472.5	1.913
473.0	1.909
473.5	1.901
474.0	1.899
474.5	1.897
475.0	1.898
475.5	1.899
476.0	1.898
476.5	1.899
477.0	1.905
477.5	1.905
478.0	1.906
478.5	1.904
479.0	1.904
479.5	1.898
480.0	1.892
480.5	1.888
481.0	1.885
481.5	1.881
482.0	1.880
482.5	1.878
483.0	1.873
483.5	1.868
484.0	1.867
484.5	1.865
485.0	1.866
485.5	1.866
486.0	1.866
