91
5/31/2024 6:11 PM
Wavelength (nm)	10mm Absorbance
372.0	2.257
372.5	2.244
373.0	2.235
373.5	2.223
374.0	2.214
374.5	2.199
375.0	2.189
375.5	2.176
376.0	2.166
376.5	2.146
377.0	2.136
377.5	2.120
378.0	2.111
378.5	2.095
379.0	2.087
379.5	2.074
380.0	2.071
380.5	2.062
381.0	2.055
381.5	2.044
382.0	2.037
382.5	2.023
383.0	2.016
383.5	2.010
384.0	2.005
384.5	1.997
385.0	1.996
385.5	1.989
386.0	1.982
386.5	1.979
387.0	1.968
387.5	1.957
388.0	1.955
388.5	1.952
389.0	1.944
389.5	1.940
390.0	1.932
390.5	1.925
391.0	1.918
391.5	1.912
392.0	1.900
392.5	1.896
393.0	1.891
393.5	1.885
394.0	1.877
394.5	1.873
395.0	1.864
395.5	1.857
396.0	1.854
396.5	1.848
397.0	1.847
397.5	1.848
398.0	1.844
398.5	1.841
399.0	1.841
399.5	1.841
400.0	1.835
400.5	1.829
401.0	1.821
401.5	1.812
402.0	1.809
402.5	1.803
403.0	1.797
403.5	1.793
404.0	1.792
404.5	1.786
405.0	1.777
405.5	1.772
406.0	1.764
406.5	1.762
407.0	1.763
407.5	1.764
408.0	1.761
408.5	1.760
409.0	1.757
409.5	1.758
410.0	1.751
410.5	1.745
411.0	1.741
411.5	1.738
412.0	1.737
412.5	1.734
413.0	1.725
413.5	1.717
414.0	1.718
414.5	1.717
415.0	1.711
415.5	1.709
416.0	1.707
416.5	1.703
417.0	1.700
417.5	1.691
418.0	1.680
418.5	1.671
419.0	1.668
419.5	1.659
420.0	1.653
420.5	1.653
421.0	1.651
421.5	1.648
422.0	1.648
422.5	1.643
423.0	1.638
423.5	1.637
424.0	1.632
424.5	1.630
425.0	1.627
425.5	1.629
426.0	1.631
426.5	1.630
427.0	1.635
427.5	1.637
428.0	1.638
428.5	1.641
429.0	1.641
429.5	1.643
430.0	1.641
430.5	1.638
431.0	1.635
431.5	1.625
432.0	1.620
432.5	1.613
433.0	1.606
433.5	1.601
434.0	1.601
434.5	1.600
435.0	1.597
435.5	1.592
436.0	1.588
436.5	1.580
437.0	1.576
437.5	1.571
438.0	1.568
438.5	1.568
439.0	1.571
439.5	1.572
440.0	1.572
440.5	1.572
441.0	1.569
441.5	1.568
442.0	1.568
442.5	1.567
443.0	1.567
443.5	1.569
444.0	1.570
444.5	1.567
445.0	1.562
445.5	1.557
446.0	1.546
446.5	1.543
447.0	1.537
447.5	1.535
448.0	1.534
448.5	1.535
449.0	1.541
449.5	1.539
450.0	1.540
450.5	1.540
451.0	1.539
451.5	1.539
452.0	1.535
452.5	1.525
453.0	1.520
453.5	1.518
454.0	1.519
454.5	1.517
455.0	1.518
455.5	1.522
456.0	1.519
456.5	1.517
457.0	1.511
457.5	1.501
458.0	1.497
458.5	1.493
459.0	1.491
459.5	1.494
460.0	1.500
460.5	1.504
461.0	1.500
461.5	1.500
462.0	1.493
462.5	1.488
463.0	1.484
463.5	1.480
464.0	1.479
464.5	1.482
465.0	1.480
465.5	1.478
466.0	1.476
466.5	1.477
467.0	1.475
467.5	1.472
468.0	1.470
468.5	1.469
469.0	1.466
469.5	1.467
470.0	1.462
470.5	1.462
471.0	1.462
471.5	1.463
472.0	1.465
472.5	1.466
473.0	1.466
473.5	1.468
474.0	1.467
474.5	1.470
475.0	1.466
475.5	1.466
476.0	1.462
476.5	1.461
477.0	1.461
477.5	1.461
478.0	1.459
478.5	1.460
479.0	1.463
479.5	1.464
480.0	1.460
480.5	1.462
481.0	1.461
481.5	1.457
482.0	1.447
482.5	1.437
483.0	1.425
483.5	1.416
484.0	1.411
484.5	1.404
485.0	1.403
485.5	1.407
486.0	1.408
486.5	1.409
487.0	1.408
487.5	1.408
488.0	1.406
488.5	1.407
489.0	1.409
489.5	1.411
490.0	1.409
490.5	1.406
491.0	1.404
491.5	1.400
492.0	1.400
492.5	1.405
493.0	1.410
493.5	1.416
494.0	1.420
494.5	1.420
495.0	1.418
495.5	1.416
496.0	1.417
496.5	1.414
497.0	1.414
497.5	1.414
498.0	1.408
498.5	1.404
499.0	1.395
499.5	1.389
500.0	1.387
500.5	1.388
501.0	1.391
501.5	1.392
502.0	1.398
502.5	1.401
503.0	1.398
503.5	1.400
504.0	1.400
504.5	1.404
505.0	1.407
505.5	1.406
506.0	1.401
506.5	1.398
507.0	1.393
507.5	1.383
508.0	1.373
508.5	1.372
509.0	1.372
509.5	1.374
510.0	1.378
510.5	1.379
511.0	1.380
511.5	1.379
512.0	1.381
512.5	1.377
513.0	1.381
513.5	1.382
514.0	1.383
514.5	1.384
515.0	1.383
515.5	1.383
516.0	1.374
516.5	1.370
517.0	1.371
517.5	1.372
518.0	1.372
518.5	1.371
519.0	1.370
519.5	1.372
520.0	1.368
520.5	1.371
521.0	1.364
521.5	1.362
522.0	1.363
522.5	1.365
523.0	1.365
523.5	1.365
524.0	1.366
524.5	1.369
525.0	1.373
525.5	1.382
526.0	1.382
526.5	1.380
527.0	1.377
527.5	1.368
528.0	1.359
528.5	1.350
529.0	1.343
529.5	1.340
530.0	1.340
530.5	1.345
531.0	1.346
531.5	1.346
532.0	1.341
532.5	1.338
533.0	1.334
533.5	1.331
534.0	1.331
534.5	1.333
535.0	1.338
535.5	1.342
536.0	1.345
536.5	1.345
537.0	1.340
537.5	1.338
538.0	1.336
538.5	1.338
539.0	1.340
539.5	1.341
540.0	1.341
540.5	1.337
541.0	1.334
541.5	1.330
542.0	1.323
542.5	1.319
543.0	1.316
543.5	1.321
544.0	1.324
544.5	1.324
545.0	1.322
545.5	1.322
546.0	1.320
546.5	1.320
547.0	1.319
547.5	1.324
548.0	1.328
548.5	1.328
549.0	1.332
549.5	1.332
550.0	1.330
550.5	1.333
551.0	1.328
551.5	1.324
552.0	1.325
552.5	1.330
553.0	1.329
553.5	1.319
554.0	1.313
554.5	1.306
555.0	1.304
555.5	1.308
556.0	1.313
556.5	1.317
557.0	1.320
557.5	1.322
558.0	1.321
558.5	1.319
559.0	1.311
559.5	1.308
560.0	1.309
560.5	1.315
561.0	1.320
561.5	1.318
562.0	1.314
562.5	1.312
563.0	1.310
563.5	1.305
564.0	1.302
564.5	1.301
565.0	1.304
565.5	1.302
566.0	1.303
566.5	1.304
567.0	1.310
567.5	1.308
568.0	1.309
568.5	1.308
569.0	1.311
569.5	1.309
570.0	1.310
570.5	1.306
571.0	1.303
571.5	1.300
572.0	1.298
572.5	1.292
573.0	1.292
573.5	1.288
574.0	1.284
574.5	1.283
575.0	1.287
575.5	1.295
576.0	1.297
576.5	1.298
577.0	1.300
577.5	1.299
578.0	1.292
578.5	1.283
579.0	1.279
579.5	1.272
580.0	1.274
580.5	1.276
581.0	1.277
581.5	1.274
582.0	1.274
582.5	1.272
583.0	1.267
583.5	1.261
584.0	1.258
584.5	1.255
585.0	1.255
585.5	1.259
586.0	1.263
586.5	1.261
587.0	1.270
587.5	1.275
588.0	1.280
588.5	1.275
589.0	1.266
589.5	1.262
590.0	1.260
590.5	1.258
591.0	1.256
591.5	1.250
592.0	1.255
592.5	1.259
593.0	1.260
593.5	1.261
594.0	1.258
594.5	1.263
595.0	1.271
595.5	1.269
596.0	1.264
596.5	1.261
597.0	1.262
597.5	1.262
598.0	1.260
598.5	1.261
599.0	1.259
599.5	1.260
600.0	1.257
600.5	1.251
601.0	1.249
601.5	1.251
602.0	1.253
602.5	1.250
603.0	1.250
603.5	1.247
604.0	1.248
604.5	1.248
605.0	1.236
605.5	1.236
606.0	1.237
606.5	1.236
607.0	1.230
607.5	1.225
608.0	1.224
608.5	1.224
609.0	1.230
609.5	1.234
610.0	1.230
610.5	1.234
611.0	1.238
611.5	1.234
612.0	1.233
612.5	1.236
613.0	1.233
613.5	1.235
614.0	1.239
614.5	1.243
615.0	1.240
615.5	1.237
616.0	1.230
616.5	1.218
617.0	1.208
617.5	1.201
618.0	1.195
618.5	1.197
619.0	1.205
619.5	1.207
620.0	1.211
620.5	1.215
621.0	1.215
621.5	1.213
622.0	1.210
622.5	1.209
623.0	1.208
623.5	1.211
624.0	1.213
624.5	1.212
625.0	1.212
625.5	1.207
626.0	1.198
626.5	1.186
627.0	1.179
627.5	1.170
628.0	1.169
628.5	1.170
629.0	1.167
629.5	1.176
630.0	1.182
630.5	1.182
631.0	1.183
631.5	1.184
632.0	1.186
632.5	1.181
633.0	1.181
633.5	1.172
634.0	1.165
634.5	1.169
635.0	1.173
635.5	1.178
636.0	1.188
636.5	1.200
637.0	1.211
637.5	1.210
638.0	1.202
638.5	1.189
639.0	1.184
639.5	1.183
640.0	1.181
640.5	1.178
641.0	1.182
641.5	1.192
642.0	1.201
642.5	1.205
643.0	1.203
643.5	1.199
644.0	1.188
644.5	1.177
645.0	1.171
645.5	1.161
646.0	1.154
646.5	1.153
647.0	1.154
647.5	1.160
648.0	1.167
648.5	1.170
649.0	1.173
649.5	1.177
650.0	1.188
650.5	1.188
651.0	1.188
651.5	1.186
652.0	1.178
652.5	1.176
653.0	1.174
653.5	1.176
654.0	1.173
654.5	1.173
655.0	1.180
655.5	1.183
656.0	1.186
656.5	1.180
657.0	1.175
657.5	1.175
658.0	1.173
658.5	1.168
659.0	1.160
659.5	1.160
660.0	1.162
660.5	1.158
661.0	1.151
661.5	1.153
662.0	1.152
662.5	1.151
663.0	1.154
663.5	1.156
664.0	1.157
664.5	1.164
665.0	1.155
665.5	1.140
666.0	1.137
666.5	1.140
667.0	1.130
667.5	1.129
668.0	1.131
668.5	1.138
669.0	1.146
669.5	1.155
670.0	1.150
670.5	1.149
671.0	1.152
671.5	1.152
672.0	1.137
672.5	1.134
673.0	1.133
673.5	1.128
674.0	1.125
674.5	1.129
675.0	1.131
675.5	1.142
676.0	1.151
676.5	1.158
677.0	1.156
677.5	1.158
678.0	1.153
678.5	1.144
679.0	1.138
679.5	1.130
680.0	1.122
680.5	1.118
681.0	1.112
681.5	1.107
682.0	1.104
682.5	1.094
683.0	1.093
683.5	1.093
684.0	1.101
684.5	1.105
685.0	1.111
685.5	1.115
686.0	1.116
686.5	1.117
687.0	1.113
687.5	1.110
688.0	1.111
688.5	1.107
689.0	1.113
689.5	1.111
690.0	1.110
690.5	1.111
691.0	1.110
691.5	1.117
692.0	1.120
692.5	1.122
693.0	1.132
693.5	1.138
694.0	1.144
694.5	1.129
695.0	1.112
695.5	1.107
696.0	1.110
696.5	1.115
697.0	1.115
697.5	1.118
698.0	1.130
698.5	1.140
699.0	1.138
699.5	1.127
700.0	1.113
700.5	1.107
701.0	1.107
701.5	1.099
702.0	1.091
702.5	1.092
703.0	1.092
703.5	1.089
704.0	1.088
704.5	1.098
705.0	1.105
705.5	1.107
706.0	1.106
706.5	1.102
707.0	1.101
707.5	1.096
708.0	1.082
708.5	1.062
709.0	1.055
709.5	1.055
710.0	1.065
710.5	1.071
711.0	1.064
711.5	1.062
712.0	1.060
712.5	1.062
713.0	1.052
713.5	1.056
714.0	1.058
714.5	1.064
715.0	1.077
715.5	1.081
716.0	1.075
716.5	1.067
717.0	1.066
717.5	1.064
718.0	1.063
718.5	1.080
719.0	1.085
719.5	1.096
720.0	1.098
720.5	1.100
721.0	1.098
721.5	1.096
722.0	1.093
722.5	1.081
723.0	1.079
723.5	1.087
724.0	1.079
724.5	1.075
725.0	1.072
725.5	1.069
726.0	1.059
726.5	1.057
727.0	1.047
727.5	1.050
728.0	1.061
728.5	1.073
729.0	1.071
729.5	1.078
730.0	1.083
730.5	1.067
731.0	1.047
731.5	1.031
732.0	1.020
732.5	1.021
733.0	1.018
733.5	1.015
734.0	1.019
734.5	1.028
735.0	1.036
735.5	1.048
736.0	1.051
736.5	1.054
737.0	1.059
737.5	1.064
738.0	1.057
738.5	1.053
739.0	1.054
739.5	1.051
740.0	1.050
740.5	1.043
741.0	1.032
741.5	1.018
742.0	1.009
742.5	1.013
743.0	1.018
743.5	1.027
744.0	1.036
744.5	1.041
745.0	1.042
745.5	1.032
746.0	1.033
746.5	1.037
747.0	1.030
747.5	1.025
748.0	1.022
748.5	1.014
749.0	1.005
749.5	1.002
750.0	1.001
750.5	1.005
751.0	1.024
751.5	1.037
752.0	1.036
752.5	1.042
753.0	1.048
753.5	1.053
754.0	1.040
754.5	1.038
755.0	1.036
755.5	1.033
756.0	1.039
756.5	1.033
757.0	1.031
757.5	1.042
758.0	1.048
758.5	1.052
759.0	1.039
759.5	1.042
760.0	1.027
760.5	1.003
761.0	0.994
761.5	0.983
762.0	0.976
762.5	0.978
763.0	0.973
763.5	0.968
764.0	0.957
764.5	0.954
765.0	0.945
765.5	0.942
766.0	0.965
766.5	0.985
767.0	1.018
767.5	1.039
768.0	1.045
768.5	1.034
769.0	1.020
769.5	1.011
770.0	1.003
770.5	0.999
771.0	0.997
771.5	1.000
772.0	1.019
772.5	1.024
773.0	1.033
773.5	1.034
774.0	1.043
774.5	1.048
775.0	1.050
775.5	1.042
776.0	1.030
776.5	1.020
777.0	1.015
777.5	1.016
778.0	1.023
778.5	1.026
779.0	1.034
779.5	1.041
780.0	1.045
780.5	1.042
781.0	1.035
781.5	1.027
782.0	1.020
782.5	1.012
783.0	1.008
783.5	1.005
784.0	1.005
784.5	1.001
785.0	1.002
785.5	0.997
786.0	0.990
786.5	0.977
787.0	0.967
787.5	0.969
788.0	0.979
788.5	0.975
789.0	0.977
789.5	0.976
790.0	0.987
790.5	0.999
791.0	0.998
791.5	0.995
792.0	1.002
792.5	1.015
793.0	1.009
793.5	0.992
794.0	0.990
794.5	0.997
795.0	1.001
795.5	1.005
796.0	0.989
796.5	0.984
797.0	0.980
797.5	0.983
798.0	0.977
798.5	0.976
799.0	0.983
799.5	0.992
800.0	0.993
800.5	0.987
801.0	0.982
801.5	0.980
802.0	0.958
802.5	0.954
803.0	0.944
803.5	0.932
804.0	0.941
804.5	0.943
805.0	0.954
805.5	0.961
806.0	0.977
806.5	0.978
807.0	0.973
807.5	0.996
808.0	1.014
808.5	1.016
809.0	1.024
809.5	1.003
810.0	0.994
810.5	0.983
811.0	0.972
811.5	0.960
812.0	0.971
812.5	0.994
813.0	1.013
813.5	1.024
814.0	1.025
814.5	1.022
815.0	1.020
815.5	1.017
816.0	1.020
816.5	1.008
817.0	0.980
817.5	0.961
818.0	0.945
818.5	0.930
819.0	0.910
819.5	0.900
820.0	0.894
820.5	0.897
821.0	0.905
821.5	0.898
822.0	0.888
822.5	0.899
823.0	0.903
823.5	0.907
824.0	0.901
824.5	0.904
825.0	0.906
825.5	0.901
826.0	0.902
826.5	0.912
827.0	0.918
827.5	0.918
828.0	0.920
828.5	0.931
829.0	0.938
829.5	0.957
830.0	0.978
830.5	0.989
831.0	1.005
831.5	1.020
832.0	1.007
832.5	0.977
833.0	0.946
833.5	0.915
834.0	0.879
834.5	0.853
835.0	0.844
835.5	0.842
836.0	0.857
836.5	0.882
837.0	0.909
837.5	0.938
838.0	0.961
838.5	0.966
839.0	0.959
839.5	0.946
840.0	0.926
840.5	0.904
841.0	0.891
841.5	0.884
842.0	0.894
842.5	0.925
843.0	0.942
843.5	0.954
844.0	0.970
844.5	0.962
845.0	0.956
845.5	0.940
846.0	0.927
846.5	0.927
847.0	0.941
847.5	0.945
848.0	0.933
848.5	0.927
849.0	0.937
849.5	0.924
850.0	0.944


106
5/31/2024 6:20 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.34667	
//WLCalib: 261S 	-0.23000	
//WLCalib: 362S 	-0.96000	
//WLCalib: 484S 	-0.30000	
//WLCalib: 529S 	-0.11000	
//WLCalib: 823S 	-0.54000	
//QSpecEnd: 
190.0	0.059
190.5	-0.147
191.0	-0.247
191.5	0.113
192.0	0.119
192.5	0.147
193.0	0.223
193.5	0.133
194.0	0.109
194.5	-0.121
195.0	-0.045
195.5	-0.100
196.0	-0.022
196.5	-0.033
197.0	-0.082
197.5	-0.153
198.0	-0.361
198.5	-0.376
199.0	-0.270
199.5	-0.268
200.0	-0.020
200.5	-0.003
201.0	0.032
201.5	0.332
202.0	0.918
202.5	1.457
203.0	1.902
203.5	2.578
204.0	3.209
204.5	3.754
205.0	4.264
205.5	4.472
206.0	4.759
206.5	5.263
207.0	5.608
207.5	5.768
208.0	5.987
208.5	6.300
209.0	6.535
209.5	6.831
210.0	7.021
210.5	7.365
211.0	7.553
211.5	7.675
212.0	7.693
212.5	7.708
213.0	7.719
213.5	7.816
214.0	7.903
214.5	8.088
215.0	8.299
215.5	8.609
216.0	8.867
216.5	9.058
217.0	9.323
217.5	9.509
218.0	9.747
218.5	9.998
219.0	10.300
219.5	10.752
220.0	11.216
220.5	11.682
221.0	12.116
221.5	12.535
222.0	12.976
222.5	13.336
223.0	13.631
223.5	13.954
224.0	14.339
224.5	14.745
225.0	15.180
225.5	15.729
226.0	16.504
226.5	17.585
227.0	18.834
227.5	20.116
228.0	21.304
228.5	22.289
229.0	22.981
229.5	23.329
230.0	23.346
230.5	23.112
231.0	22.739
231.5	22.380
232.0	22.042
232.5	21.737
233.0	21.516
233.5	21.417
234.0	21.472
234.5	21.634
235.0	21.807
235.5	21.958
236.0	22.087
236.5	22.232
237.0	22.356
237.5	22.468
238.0	22.603
238.5	22.794
239.0	23.048
239.5	23.707
240.0	24.315
240.5	24.878
241.0	25.340
241.5	25.657
242.0	25.669
242.5	25.509
243.0	25.105
243.5	24.631
244.0	24.155
244.5	23.897
245.0	23.252
245.5	22.803
246.0	22.425
246.5	22.047
247.0	21.739
247.5	21.597
248.0	21.512
248.5	21.370
249.0	21.026
249.5	20.650
250.0	20.229
250.5	19.873
251.0	19.493
251.5	19.238
252.0	18.962
252.5	18.922
253.0	18.834
253.5	18.526
254.0	18.418
254.5	18.455
255.0	18.259
255.5	18.065
256.0	17.876
256.5	17.771
257.0	17.495
257.5	17.359
258.0	17.134
258.5	17.003
259.0	17.050
259.5	16.976
260.0	16.845
260.5	16.796
261.0	16.738
261.5	16.719
262.0	16.603
262.5	16.549
263.0	16.552
263.5	16.512
264.0	16.456
264.5	16.328
265.0	16.245
265.5	16.156
266.0	16.091
266.5	16.003
267.0	15.883
267.5	15.956
268.0	15.994
268.5	15.964
269.0	15.903
269.5	15.770
270.0	15.695
270.5	15.621
271.0	15.545
271.5	15.439
272.0	15.361
272.5	15.410
273.0	15.312
273.5	15.238
274.0	15.140
274.5	14.992
275.0	14.884
275.5	14.806
276.0	14.713
276.5	14.679
277.0	14.652
277.5	14.570
278.0	14.495
278.5	14.468
279.0	14.372
279.5	14.229
280.0	14.144
280.5	14.040
281.0	13.911
281.5	13.824
282.0	13.708
282.5	13.557
283.0	13.439
283.5	13.309
284.0	13.187
284.5	13.060
285.0	12.939
285.5	12.809
286.0	12.670
286.5	12.574
287.0	12.481
287.5	12.365
288.0	12.254
288.5	12.158
289.0	12.059
289.5	11.940
290.0	11.839
290.5	11.728
291.0	11.624
291.5	11.508
292.0	11.397
292.5	11.277
293.0	11.178
293.5	11.081
294.0	10.984
294.5	10.901
295.0	10.817
295.5	10.725
296.0	10.636
296.5	10.541
297.0	10.459
297.5	10.377
298.0	10.295
298.5	10.211
299.0	10.141
299.5	10.079
300.0	9.995
300.5	9.920
301.0	9.840
301.5	9.765
302.0	9.689
302.5	9.629
303.0	9.560
303.5	9.483
304.0	9.434
304.5	9.388
305.0	9.324
305.5	9.267
306.0	9.205
306.5	9.153
307.0	9.100
307.5	9.078
308.0	9.039
308.5	9.006
309.0	8.976
309.5	8.934
310.0	8.888
310.5	8.834
311.0	8.782
311.5	8.735
312.0	8.692
312.5	8.659
313.0	8.630
313.5	8.601
314.0	8.560
314.5	8.527
315.0	8.498
315.5	8.461
316.0	8.433
316.5	8.399
317.0	8.359
317.5	8.316
318.0	8.280
318.5	8.242
319.0	8.203
319.5	8.174
320.0	8.160
320.5	8.133
321.0	8.109
321.5	8.078
322.0	8.036
322.5	7.996
323.0	7.945
323.5	7.897
324.0	7.861
324.5	7.831
325.0	7.807
325.5	7.778
326.0	7.750
326.5	7.716
327.0	7.671
327.5	7.624
328.0	7.574
328.5	7.533
329.0	7.503
329.5	7.478
330.0	7.445
330.5	7.403
331.0	7.358
331.5	7.309
332.0	7.259
332.5	7.201
333.0	7.147
333.5	7.091
334.0	7.034
334.5	7.005
335.0	6.953
335.5	6.900
336.0	6.855
336.5	6.812
337.0	6.757
337.5	6.689
338.0	6.624
338.5	6.545
339.0	6.481
339.5	6.441
340.0	6.374
340.5	6.322
341.0	6.265
341.5	6.207
342.0	6.153
342.5	6.094
343.0	6.033
343.5	5.967
344.0	5.909
344.5	5.842
345.0	5.775
345.5	5.714
346.0	5.639
346.5	5.578
347.0	5.524
347.5	5.458
348.0	5.396
348.5	5.336
349.0	5.268
349.5	5.207
350.0	5.155
350.5	5.093
351.0	5.038
351.5	4.987
352.0	4.930
352.5	4.872
353.0	4.812
353.5	4.752
354.0	4.695
354.5	4.648
355.0	4.603
355.5	4.552
356.0	4.507
356.5	4.458
357.0	4.403
357.5	4.356
358.0	4.308
358.5	4.259
359.0	4.213
359.5	4.172
360.0	4.130
360.5	4.085
361.0	4.038
361.5	3.992
362.0	3.948
362.5	3.914
363.0	3.885
363.5	3.855
364.0	3.827
364.5	3.796
365.0	3.760
365.5	3.726
366.0	3.689
366.5	3.647
367.0	3.612
367.5	3.580
368.0	3.554
368.5	3.524
369.0	3.500
369.5	3.472
370.0	3.446
370.5	3.422
371.0	3.400
371.5	3.370
372.0	3.357
372.5	3.333
373.0	3.316
373.5	3.294
374.0	3.273
374.5	3.254
375.0	3.231
375.5	3.207
376.0	3.181
376.5	3.156
377.0	3.145
377.5	3.124
378.0	3.109
378.5	3.092
379.0	3.077
379.5	3.063
380.0	3.049
380.5	3.028
381.0	3.006
381.5	2.990
382.0	2.979
382.5	2.968
383.0	2.952
383.5	2.940
384.0	2.932
384.5	2.922
385.0	2.911
385.5	2.896
386.0	2.880
386.5	2.872
387.0	2.864
387.5	2.860
388.0	2.851
388.5	2.849
389.0	2.845
389.5	2.836
390.0	2.822
390.5	2.810
391.0	2.794
391.5	2.781
392.0	2.768
392.5	2.760
393.0	2.752
393.5	2.747
394.0	2.739
394.5	2.732
395.0	2.723
395.5	2.714
396.0	2.700
396.5	2.688
397.0	2.680
397.5	2.671
398.0	2.660
398.5	2.652
399.0	2.646
399.5	2.642
400.0	2.636
400.5	2.634
401.0	2.630
401.5	2.627
402.0	2.624
402.5	2.616
403.0	2.609
403.5	2.601
404.0	2.593
404.5	2.586
405.0	2.575
405.5	2.571
406.0	2.565
406.5	2.557
407.0	2.550
407.5	2.542
408.0	2.536
408.5	2.528
409.0	2.525
409.5	2.523
410.0	2.515
410.5	2.511
411.0	2.510
411.5	2.506
412.0	2.503
412.5	2.500
413.0	2.489
413.5	2.481
414.0	2.476
414.5	2.470
415.0	2.461
415.5	2.457
416.0	2.456
416.5	2.452
417.0	2.448
417.5	2.441
418.0	2.433
418.5	2.425
419.0	2.418
419.5	2.408
420.0	2.399
420.5	2.394
421.0	2.387
421.5	2.378
422.0	2.373
422.5	2.368
423.0	2.362
423.5	2.356
424.0	2.354
424.5	2.352
425.0	2.350
425.5	2.352
426.0	2.354
426.5	2.353
427.0	2.352
427.5	2.350
428.0	2.346
428.5	2.346
429.0	2.348
429.5	2.349
430.0	2.350
430.5	2.350
431.0	2.347
431.5	2.341
432.0	2.332
432.5	2.327
433.0	2.322
433.5	2.321
434.0	2.320
434.5	2.320
435.0	2.316
435.5	2.307
436.0	2.301
436.5	2.292
437.0	2.287
437.5	2.286
438.0	2.288
438.5	2.290
439.0	2.291
439.5	2.294
440.0	2.292
440.5	2.285
441.0	2.278
441.5	2.273
442.0	2.269
442.5	2.268
443.0	2.269
443.5	2.271
444.0	2.270
444.5	2.270
445.0	2.266
445.5	2.259
446.0	2.249
446.5	2.244
447.0	2.234
447.5	2.233
448.0	2.231
448.5	2.230
449.0	2.235
449.5	2.232
450.0	2.231
450.5	2.230
451.0	2.228
451.5	2.224
452.0	2.220
452.5	2.213
453.0	2.211
453.5	2.212
454.0	2.218
454.5	2.219
455.0	2.223
455.5	2.224
456.0	2.221
456.5	2.216
457.0	2.208
457.5	2.197
458.0	2.192
458.5	2.186
459.0	2.183
459.5	2.184
460.0	2.184
460.5	2.184
461.0	2.179
461.5	2.181
462.0	2.175
462.5	2.172
463.0	2.169
463.5	2.165
464.0	2.161
464.5	2.162
465.0	2.160
465.5	2.159
466.0	2.157
466.5	2.159
467.0	2.155
467.5	2.151
468.0	2.148
468.5	2.147
469.0	2.146
469.5	2.149
470.0	2.147
470.5	2.152
471.0	2.154
471.5	2.156
472.0	2.155
472.5	2.150
473.0	2.146
473.5	2.145
474.0	2.143
474.5	2.143
475.0	2.141
475.5	2.142
476.0	2.144
476.5	2.150
477.0	2.151
477.5	2.150
478.0	2.147
478.5	2.147
479.0	2.145
479.5	2.143
480.0	2.140
480.5	2.137
481.0	2.135
481.5	2.130
482.0	2.121
482.5	2.114
483.0	2.103
483.5	2.095
484.0	2.088
484.5	2.085
485.0	2.088
485.5	2.093
486.0	2.094
486.5	2.094
487.0	2.094
487.5	2.093
488.0	2.090
488.5	2.089
489.0	2.088
489.5	2.087
490.0	2.087
490.5	2.087
491.0	2.082
491.5	2.079
492.0	2.078
492.5	2.079
493.0	2.081
493.5	2.083
494.0	2.082
494.5	2.081
495.0	2.082
495.5	2.084
496.0	2.080
496.5	2.078
497.0	2.078
497.5	2.080
498.0	2.081
498.5	2.080
499.0	2.078
499.5	2.071
500.0	2.066
500.5	2.069
501.0	2.064
501.5	2.059
502.0	2.062
502.5	2.062
503.0	2.066
503.5	2.072
504.0	2.079
504.5	2.080
505.0	2.079
505.5	2.076
506.0	2.072
506.5	2.064
507.0	2.059
507.5	2.048
508.0	2.045
508.5	2.048
509.0	2.051
509.5	2.058
510.0	2.059
510.5	2.059
511.0	2.064
511.5	2.062
512.0	2.061
512.5	2.056
513.0	2.054
513.5	2.054
514.0	2.053
514.5	2.054
515.0	2.055
515.5	2.055
516.0	2.052
516.5	2.052
517.0	2.052
517.5	2.049
518.0	2.045
518.5	2.043
519.0	2.041
519.5	2.041
520.0	2.037
520.5	2.039
521.0	2.036
521.5	2.039
522.0	2.040
522.5	2.040
523.0	2.044
523.5	2.043
524.0	2.044
524.5	2.045
525.0	2.048
525.5	2.058
526.0	2.059
526.5	2.059
527.0	2.054
527.5	2.048
528.0	2.045
528.5	2.035
529.0	2.032
529.5	2.028
530.0	2.026
530.5	2.024
531.0	2.021
531.5	2.015
532.0	2.010
532.5	2.005
533.0	2.006
533.5	2.006
534.0	2.010
534.5	2.010
535.0	2.010
535.5	2.009
536.0	2.012
536.5	2.007
537.0	1.998
537.5	1.996
538.0	1.998
538.5	2.002
539.0	2.003
539.5	2.003
540.0	2.008
540.5	2.011
541.0	2.013
541.5	2.010
542.0	2.005
542.5	2.004
543.0	2.005
543.5	2.001
544.0	1.996
544.5	1.992
545.0	1.996
545.5	1.997
546.0	1.997
546.5	1.998
547.0	1.996
547.5	1.994
548.0	1.993
548.5	1.987
549.0	1.982
549.5	1.980
550.0	1.980
550.5	1.987
551.0	1.991
551.5	1.994
552.0	1.996
552.5	1.999
553.0	2.000
553.5	1.997
554.0	1.987
554.5	1.981
555.0	1.978
555.5	1.982
556.0	1.984
556.5	1.985
557.0	1.985
557.5	1.985
558.0	1.987
558.5	1.987
559.0	1.980
559.5	1.979
560.0	1.979
560.5	1.982
561.0	1.981
561.5	1.978
562.0	1.976
562.5	1.975
563.0	1.976
563.5	1.973
564.0	1.973
564.5	1.972
565.0	1.970
565.5	1.969
566.0	1.964
566.5	1.966
567.0	1.970
567.5	1.974
568.0	1.977
568.5	1.979
569.0	1.978
569.5	1.975
570.0	1.974
570.5	1.972
571.0	1.970
571.5	1.968
572.0	1.964
572.5	1.959
