1
5/21/2024 5:40 PM
Wavelength (nm)	10mm Absorbance
382.0	0.704
382.5	0.698
383.0	0.693
383.5	0.682
384.0	0.677
384.5	0.672
385.0	0.668
385.5	0.669
386.0	0.664
386.5	0.657
387.0	0.657
387.5	0.653
388.0	0.644
388.5	0.635
389.0	0.627
389.5	0.622
390.0	0.620
390.5	0.622
391.0	0.624
391.5	0.623
392.0	0.626
392.5	0.622
393.0	0.617
393.5	0.610
394.0	0.604
394.5	0.597
395.0	0.593
395.5	0.592
396.0	0.590
396.5	0.587
397.0	0.584
397.5	0.581
398.0	0.578
398.5	0.572
399.0	0.571
399.5	0.565
400.0	0.564
400.5	0.563
401.0	0.564
401.5	0.559
402.0	0.555
402.5	0.552
403.0	0.549
403.5	0.540
404.0	0.536
404.5	0.531
405.0	0.526
405.5	0.522
406.0	0.519
406.5	0.516
407.0	0.513
407.5	0.514
408.0	0.515
408.5	0.510
409.0	0.503
409.5	0.502
410.0	0.501
410.5	0.494
411.0	0.490
411.5	0.489
412.0	0.484
412.5	0.485
413.0	0.489
413.5	0.488
414.0	0.486
414.5	0.488
415.0	0.488
415.5	0.483
416.0	0.481
416.5	0.476
417.0	0.469
417.5	0.466
418.0	0.464
418.5	0.459
419.0	0.457
419.5	0.455
420.0	0.452
420.5	0.449
421.0	0.446
421.5	0.440
422.0	0.435
422.5	0.431
423.0	0.427
423.5	0.426
424.0	0.427
424.5	0.432
425.0	0.434
425.5	0.433
426.0	0.430
426.5	0.428
427.0	0.427
427.5	0.423
428.0	0.421
428.5	0.420
429.0	0.418
429.5	0.415
430.0	0.408
430.5	0.400
431.0	0.396
431.5	0.395
432.0	0.394
432.5	0.392
433.0	0.395
433.5	0.397
434.0	0.392
434.5	0.388
435.0	0.388
435.5	0.385
436.0	0.385
436.5	0.382
437.0	0.378
437.5	0.373
438.0	0.372
438.5	0.368
439.0	0.366
439.5	0.366
440.0	0.370
440.5	0.369
441.0	0.371
441.5	0.371
442.0	0.369
442.5	0.364
443.0	0.361
443.5	0.355
444.0	0.353
444.5	0.348
445.0	0.346
445.5	0.345
446.0	0.349
446.5	0.350
447.0	0.348
447.5	0.347
448.0	0.347
448.5	0.346
449.0	0.344
449.5	0.339
450.0	0.337
450.5	0.341
451.0	0.341
451.5	0.336
452.0	0.335
452.5	0.333
453.0	0.331
453.5	0.331
454.0	0.330
454.5	0.328
455.0	0.333
455.5	0.337
456.0	0.337
456.5	0.333
457.0	0.331
457.5	0.324
458.0	0.318
458.5	0.315
459.0	0.313
459.5	0.310
460.0	0.313
460.5	0.315
461.0	0.322
461.5	0.323
462.0	0.322
462.5	0.321
463.0	0.319
463.5	0.318
464.0	0.314
464.5	0.308
465.0	0.307
465.5	0.307
466.0	0.307
466.5	0.307
467.0	0.303
467.5	0.303
468.0	0.300
468.5	0.297
469.0	0.295
469.5	0.293
470.0	0.293
470.5	0.294
471.0	0.292
471.5	0.291
472.0	0.288
472.5	0.286
473.0	0.284
473.5	0.285
474.0	0.287
474.5	0.291
475.0	0.297
475.5	0.300
476.0	0.303
476.5	0.302
477.0	0.300
477.5	0.296
478.0	0.293
478.5	0.292
479.0	0.289
479.5	0.285
480.0	0.283
480.5	0.281
481.0	0.283
481.5	0.284
482.0	0.284
482.5	0.283
483.0	0.286
483.5	0.286
484.0	0.285
484.5	0.285
485.0	0.282
485.5	0.280
486.0	0.276
486.5	0.274
487.0	0.275
487.5	0.276
488.0	0.278
488.5	0.278
489.0	0.282
489.5	0.285
490.0	0.286
490.5	0.284
491.0	0.280
491.5	0.278
492.0	0.276
492.5	0.273
493.0	0.273
493.5	0.274
494.0	0.279
494.5	0.282
495.0	0.282
495.5	0.281
496.0	0.275
496.5	0.266
497.0	0.259
497.5	0.253
498.0	0.255
498.5	0.261
499.0	0.269
499.5	0.272
500.0	0.271
500.5	0.273
501.0	0.273
501.5	0.269
502.0	0.266
502.5	0.270
503.0	0.272
503.5	0.276
504.0	0.276
504.5	0.272
505.0	0.266
505.5	0.272
506.0	0.273
506.5	0.270
507.0	0.269
507.5	0.273
508.0	0.271
508.5	0.269
509.0	0.267
509.5	0.265
510.0	0.262
510.5	0.262
511.0	0.258
511.5	0.258
512.0	0.259
512.5	0.263
513.0	0.263
513.5	0.263
514.0	0.268
514.5	0.270
515.0	0.268
515.5	0.265
516.0	0.261
516.5	0.260
517.0	0.262
517.5	0.263
518.0	0.261
518.5	0.259
519.0	0.258
519.5	0.255
520.0	0.251
520.5	0.250
521.0	0.250
521.5	0.253
522.0	0.256
522.5	0.260
523.0	0.261
523.5	0.263
524.0	0.262
524.5	0.259
525.0	0.252
525.5	0.252
526.0	0.250
526.5	0.250
527.0	0.252
527.5	0.257
528.0	0.256
528.5	0.260
529.0	0.263
529.5	0.262
530.0	0.266
530.5	0.270
531.0	0.268
531.5	0.269
532.0	0.268
532.5	0.269
533.0	0.261
533.5	0.260
534.0	0.260
534.5	0.257
535.0	0.261
535.5	0.264
536.0	0.266
536.5	0.269
537.0	0.271
537.5	0.269
538.0	0.268
538.5	0.268
539.0	0.267
539.5	0.265
540.0	0.259
540.5	0.258
541.0	0.258
541.5	0.256
542.0	0.255
542.5	0.250
543.0	0.251
543.5	0.254
544.0	0.255
544.5	0.260
545.0	0.257
545.5	0.252
546.0	0.248
546.5	0.244
547.0	0.243
547.5	0.240
548.0	0.244
548.5	0.245
549.0	0.251
549.5	0.259
550.0	0.259
550.5	0.252
551.0	0.249
551.5	0.249
552.0	0.247
552.5	0.239
553.0	0.235
553.5	0.228
554.0	0.225
554.5	0.225
555.0	0.226
555.5	0.227
556.0	0.235
556.5	0.244
557.0	0.247
557.5	0.250
558.0	0.249
558.5	0.248
559.0	0.247
559.5	0.247
560.0	0.244
560.5	0.238
561.0	0.236
561.5	0.235
562.0	0.228
562.5	0.223
563.0	0.224
563.5	0.227
564.0	0.238
564.5	0.242
565.0	0.246
565.5	0.249
566.0	0.255
566.5	0.255
567.0	0.248
567.5	0.249
568.0	0.253
568.5	0.252
569.0	0.248
569.5	0.238
570.0	0.233
570.5	0.230
571.0	0.229
571.5	0.225
572.0	0.228
572.5	0.237
573.0	0.240
573.5	0.241
574.0	0.240
574.5	0.238
575.0	0.235
575.5	0.233
576.0	0.227
576.5	0.228
577.0	0.231
577.5	0.230
578.0	0.229
578.5	0.233
579.0	0.230
579.5	0.228
580.0	0.228
580.5	0.228
581.0	0.230
581.5	0.233
582.0	0.238
582.5	0.238
583.0	0.241
583.5	0.247
584.0	0.237
584.5	0.229
585.0	0.227
585.5	0.223
586.0	0.221
586.5	0.219
587.0	0.223
587.5	0.223
588.0	0.224
588.5	0.222
589.0	0.214
589.5	0.211
590.0	0.214
590.5	0.216
591.0	0.218
591.5	0.226
592.0	0.236
592.5	0.233
593.0	0.232
593.5	0.227
594.0	0.224
594.5	0.224
595.0	0.222
595.5	0.215
596.0	0.208
596.5	0.203
597.0	0.199
597.5	0.197
598.0	0.201
598.5	0.205
599.0	0.209
599.5	0.208
600.0	0.205
600.5	0.199
601.0	0.195
601.5	0.190
602.0	0.193
602.5	0.200
603.0	0.209
603.5	0.220
604.0	0.228
604.5	0.231
605.0	0.226
605.5	0.222
606.0	0.212
606.5	0.200
607.0	0.194
607.5	0.190
608.0	0.191
608.5	0.198
609.0	0.204
609.5	0.208
610.0	0.208
610.5	0.203
611.0	0.192
611.5	0.184
612.0	0.174
612.5	0.172
613.0	0.171
613.5	0.175
614.0	0.182
614.5	0.187
615.0	0.193
615.5	0.193
616.0	0.192
616.5	0.186
617.0	0.184
617.5	0.183
618.0	0.186
618.5	0.186
619.0	0.192
619.5	0.194
620.0	0.197
620.5	0.204
621.0	0.203
621.5	0.205
622.0	0.206
622.5	0.205
623.0	0.206
623.5	0.199
624.0	0.192
624.5	0.181
625.0	0.176
625.5	0.178
626.0	0.181
626.5	0.188
627.0	0.189
627.5	0.196
628.0	0.196
628.5	0.188
629.0	0.175
629.5	0.172
630.0	0.174
630.5	0.172
631.0	0.181
631.5	0.190
632.0	0.198
632.5	0.202
633.0	0.202
633.5	0.200
634.0	0.193
634.5	0.192
635.0	0.188
635.5	0.179
636.0	0.178
636.5	0.180
637.0	0.179
637.5	0.180
638.0	0.182
638.5	0.185
639.0	0.186
639.5	0.184
640.0	0.179
640.5	0.175
641.0	0.171
641.5	0.168
642.0	0.167
642.5	0.172
643.0	0.173
643.5	0.176
644.0	0.181
644.5	0.178
645.0	0.172
645.5	0.167
646.0	0.165
646.5	0.162
647.0	0.159
647.5	0.163
648.0	0.163
648.5	0.165
649.0	0.169
649.5	0.165
650.0	0.162
650.5	0.167
651.0	0.172
651.5	0.175
652.0	0.170
652.5	0.172
653.0	0.173
653.5	0.168
654.0	0.163
654.5	0.155
655.0	0.146
655.5	0.146
656.0	0.146
656.5	0.148
657.0	0.149
657.5	0.157
658.0	0.160
658.5	0.158
659.0	0.158
659.5	0.162
660.0	0.161
660.5	0.162
661.0	0.170
661.5	0.178
662.0	0.182
662.5	0.186
663.0	0.187
663.5	0.177
664.0	0.170
664.5	0.166
665.0	0.152
665.5	0.143
666.0	0.142
666.5	0.137
667.0	0.135
667.5	0.147
668.0	0.160
668.5	0.164
669.0	0.176
669.5	0.177
670.0	0.166
670.5	0.162
671.0	0.142
671.5	0.123
672.0	0.112
672.5	0.105
673.0	0.101
673.5	0.104
674.0	0.112
674.5	0.116
675.0	0.130
675.5	0.144
676.0	0.145
676.5	0.150
677.0	0.153
677.5	0.152
678.0	0.152
678.5	0.158
679.0	0.158
679.5	0.165
680.0	0.165
680.5	0.160
681.0	0.148
681.5	0.136
682.0	0.127
682.5	0.122
683.0	0.125
683.5	0.143
684.0	0.156
684.5	0.165
685.0	0.162
685.5	0.158
686.0	0.155
686.5	0.147
687.0	0.143
687.5	0.137
688.0	0.139
688.5	0.151
689.0	0.156
689.5	0.157
690.0	0.153
690.5	0.152
691.0	0.159
691.5	0.150
692.0	0.142
692.5	0.129
693.0	0.123
693.5	0.122
694.0	0.120
694.5	0.119
695.0	0.121
695.5	0.133
696.0	0.142
696.5	0.143
697.0	0.138
697.5	0.135
698.0	0.140
698.5	0.132
699.0	0.121
699.5	0.112
700.0	0.106
700.5	0.105
701.0	0.101
701.5	0.105
702.0	0.107
702.5	0.108
703.0	0.114
703.5	0.112
704.0	0.115
704.5	0.125
705.0	0.131
705.5	0.131
706.0	0.131
706.5	0.136
707.0	0.137
707.5	0.137
708.0	0.140
708.5	0.135
709.0	0.135
709.5	0.143
710.0	0.143
710.5	0.142
711.0	0.135
711.5	0.132
712.0	0.128
712.5	0.133
713.0	0.130
713.5	0.122
714.0	0.119
714.5	0.125
715.0	0.131
715.5	0.133
716.0	0.132
716.5	0.128
717.0	0.123
717.5	0.131
718.0	0.131
718.5	0.125
719.0	0.121
719.5	0.120
720.0	0.118
720.5	0.114
721.0	0.111
721.5	0.109
722.0	0.115
722.5	0.117
723.0	0.118
723.5	0.111
724.0	0.113
724.5	0.114
725.0	0.121
725.5	0.126
726.0	0.119
726.5	0.123
727.0	0.124
727.5	0.111
728.0	0.109
728.5	0.102
729.0	0.109
729.5	0.118
730.0	0.126
730.5	0.123
731.0	0.118
731.5	0.126
732.0	0.122
732.5	0.111
733.0	0.106
733.5	0.103
734.0	0.100
734.5	0.102
735.0	0.099
735.5	0.100
736.0	0.105
736.5	0.107
737.0	0.097
737.5	0.087
738.0	0.090
738.5	0.097
739.0	0.101
739.5	0.101
740.0	0.103
740.5	0.104
741.0	0.099
741.5	0.088
742.0	0.079
742.5	0.083
743.0	0.091
743.5	0.102
744.0	0.111
744.5	0.110
745.0	0.110
745.5	0.114
746.0	0.114
746.5	0.113
747.0	0.116
747.5	0.108
748.0	0.092
748.5	0.087
749.0	0.085
749.5	0.085
750.0	0.084
750.5	0.097
751.0	0.111
751.5	0.118
752.0	0.123
752.5	0.116
753.0	0.114
753.5	0.107
754.0	0.097
754.5	0.104
755.0	0.101
755.5	0.097
756.0	0.103
756.5	0.107
757.0	0.113
757.5	0.120
758.0	0.128
758.5	0.127
759.0	0.134
759.5	0.139
760.0	0.129
760.5	0.118
761.0	0.124
761.5	0.121
762.0	0.113
762.5	0.107
763.0	0.106
763.5	0.117
764.0	0.124
764.5	0.129
765.0	0.143
765.5	0.153
766.0	0.156
766.5	0.151
767.0	0.136
767.5	0.117
768.0	0.098
768.5	0.084
769.0	0.075
769.5	0.075
770.0	0.080
770.5	0.088
771.0	0.105
771.5	0.122
772.0	0.127
772.5	0.130
773.0	0.116
773.5	0.098
774.0	0.087
774.5	0.069
775.0	0.068
775.5	0.077
776.0	0.086
776.5	0.089
777.0	0.085
777.5	0.087
778.0	0.079
778.5	0.072
779.0	0.069
779.5	0.082
780.0	0.104
780.5	0.114
781.0	0.120
781.5	0.114
782.0	0.107
782.5	0.113
783.0	0.113
783.5	0.115
784.0	0.120
784.5	0.134
785.0	0.139
785.5	0.137
786.0	0.133
786.5	0.117
787.0	0.109
787.5	0.109
788.0	0.113
788.5	0.115
789.0	0.106
789.5	0.096
790.0	0.091
790.5	0.087
791.0	0.088
791.5	0.086
792.0	0.081
792.5	0.092
793.0	0.109
793.5	0.111
794.0	0.109
794.5	0.106
795.0	0.101
795.5	0.091
796.0	0.092
796.5	0.074
797.0	0.057
797.5	0.059
798.0	0.058
798.5	0.064
799.0	0.079
799.5	0.078
800.0	0.079
800.5	0.075
801.0	0.088
801.5	0.082
802.0	0.084
802.5	0.088
803.0	0.094
803.5	0.110
804.0	0.123
804.5	0.121
805.0	0.125
805.5	0.127
806.0	0.134
806.5	0.128
807.0	0.117
807.5	0.093
808.0	0.083
808.5	0.074
809.0	0.062
809.5	0.060
810.0	0.064
810.5	0.069
811.0	0.077
811.5	0.085
812.0	0.073
812.5	0.067
813.0	0.070
813.5	0.059
814.0	0.057
814.5	0.062
815.0	0.071
815.5	0.071
816.0	0.076
816.5	0.079
817.0	0.072
817.5	0.075
818.0	0.073
818.5	0.067
819.0	0.075
819.5	0.079
820.0	0.089
820.5	0.095
821.0	0.107
821.5	0.120
822.0	0.125
822.5	0.135
823.0	0.146
823.5	0.148
824.0	0.145
824.5	0.128
825.0	0.106
825.5	0.088
826.0	0.074
826.5	0.063
827.0	0.056
827.5	0.075
828.0	0.097
828.5	0.111
829.0	0.121
829.5	0.127
830.0	0.127
830.5	0.120
831.0	0.107
831.5	0.099
832.0	0.090
832.5	0.096
833.0	0.091
833.5	0.081
834.0	0.076
834.5	0.075
835.0	0.073
835.5	0.070
836.0	0.062
836.5	0.078
837.0	0.081
837.5	0.092
838.0	0.089
838.5	0.080
839.0	0.079
839.5	0.074
840.0	0.068
840.5	0.070
841.0	0.080
841.5	0.105
842.0	0.114
842.5	0.114
843.0	0.110
843.5	0.115
844.0	0.115
844.5	0.115
845.0	0.094
845.5	0.092
846.0	0.087
846.5	0.082
847.0	0.055
847.5	0.042
848.0	0.057
848.5	0.080
849.0	0.115
849.5	0.152
850.0	0.159


3
5/21/2024 5:42 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.10667	
//WLCalib: 261S 	-0.59000	
//WLCalib: 362S 	-0.96000	
//WLCalib: 484S 	-0.30000	
//WLCalib: 529S 	-0.11000	
//WLCalib: 823S 	-0.54000	
//QSpecEnd: 
190.0	0.232
190.5	0.048
191.0	0.019
191.5	-0.109
192.0	-0.209
192.5	-0.151
193.0	-0.001
193.5	-0.019
194.0	-0.152
194.5	-0.150
195.0	-0.151
195.5	-0.258
196.0	-0.278
196.5	-0.404
197.0	-0.490
197.5	-0.417
198.0	-0.410
198.5	-0.412
199.0	-0.663
199.5	-0.505
200.0	-0.212
200.5	0.186
201.0	0.814
201.5	1.116
202.0	1.607
202.5	2.146
203.0	2.750
203.5	3.095
204.0	3.440
204.5	4.205
205.0	4.828
205.5	5.513
206.0	6.101
206.5	6.415
207.0	6.941
207.5	7.337
208.0	7.655
208.5	7.748
209.0	7.934
209.5	8.136
210.0	8.273
210.5	8.513
211.0	8.778
211.5	9.124
212.0	9.346
212.5	9.577
213.0	9.653
213.5	9.717
214.0	9.724
214.5	9.672
215.0	9.653
215.5	9.692
216.0	9.794
216.5	9.960
217.0	10.123
217.5	10.407
218.0	10.699
218.5	10.992
219.0	11.356
219.5	11.793
220.0	12.181
220.5	12.570
221.0	12.957
221.5	13.312
222.0	13.631
222.5	13.959
223.0	14.242
223.5	14.520
224.0	14.829
224.5	15.166
225.0	15.568
225.5	16.120
226.0	16.939
226.5	18.049
227.0	19.321
227.5	20.618
228.0	21.803
228.5	22.746
229.0	23.391
229.5	23.685
230.0	23.647
230.5	23.372
231.0	22.998
231.5	22.641
232.0	22.334
232.5	22.095
233.0	21.947
233.5	21.935
234.0	22.085
234.5	22.314
235.0	22.543
235.5	22.723
236.0	22.914
236.5	23.077
237.0	23.244
237.5	23.447
238.0	23.290
238.5	23.080
239.0	22.727
239.5	22.132
240.0	21.464
240.5	20.668
241.0	19.832
241.5	19.184
242.0	18.657
242.5	18.289
243.0	17.800
243.5	17.626
244.0	17.425
244.5	17.124
245.0	16.807
245.5	16.386
246.0	16.001
246.5	15.723
247.0	15.428
247.5	15.256
248.0	15.131
248.5	15.128
249.0	15.070
249.5	14.965
250.0	14.888
250.5	14.802
251.0	14.688
251.5	14.625
252.0	14.585
252.5	14.573
253.0	14.591
253.5	14.588
254.0	14.596
254.5	14.644
255.0	14.740
255.5	14.808
256.0	14.864
256.5	14.958
257.0	15.048
257.5	15.101
258.0	15.145
258.5	15.142
259.0	15.210
259.5	15.277
260.0	15.367
260.5	15.365
261.0	15.466
261.5	15.502
262.0	15.595
262.5	15.615
263.0	15.707
263.5	15.738
264.0	15.832
264.5	15.915
265.0	15.973
265.5	15.971
266.0	16.071
266.5	16.134
267.0	16.251
267.5	16.407
268.0	16.509
268.5	16.574
269.0	16.676
269.5	16.709
270.0	16.759
270.5	16.684
271.0	16.614
271.5	16.544
272.0	16.463
272.5	16.405
273.0	16.358
273.5	16.299
274.0	16.252
274.5	16.203
275.0	16.140
275.5	16.054
276.0	16.034
276.5	15.935
277.0	15.957
277.5	15.965
278.0	15.954
278.5	15.847
279.0	15.723
279.5	15.526
280.0	15.331
280.5	15.192
281.0	15.040
281.5	14.915
282.0	14.865
282.5	14.748
283.0	14.605
283.5	14.450
284.0	14.297
284.5	14.117
285.0	13.973
285.5	13.841
286.0	13.729
286.5	13.627
287.0	13.491
287.5	13.324
288.0	13.147
288.5	12.986
289.0	12.832
289.5	12.634
290.0	12.492
290.5	12.370
291.0	12.260
291.5	12.134
292.0	11.988
292.5	11.858
293.0	11.736
293.5	11.620
294.0	11.512
294.5	11.414
295.0	11.322
295.5	11.227
296.0	11.124
296.5	11.008
297.0	10.875
297.5	10.776
298.0	10.669
298.5	10.556
299.0	10.463
299.5	10.389
300.0	10.299
300.5	10.208
301.0	10.119
301.5	10.034
302.0	9.956
302.5	9.892
303.0	9.835
303.5	9.767
304.0	9.709
304.5	9.657
305.0	9.576
305.5	9.480
306.0	9.390
306.5	9.307
307.0	9.221
307.5	9.158
308.0	9.100
308.5	9.056
309.0	9.034
309.5	8.996
310.0	8.939
310.5	8.889
311.0	8.851
311.5	8.810
312.0	8.746
312.5	8.689
313.0	8.630
313.5	8.587
314.0	8.553
314.5	8.513
315.0	8.463
315.5	8.422
316.0	8.386
316.5	8.353
317.0	8.287
317.5	8.220
318.0	8.166
318.5	8.117
319.0	8.082
319.5	8.037
320.0	7.990
320.5	7.957
321.0	7.922
321.5	7.890
322.0	7.840
322.5	7.800
323.0	7.764
323.5	7.714
324.0	7.671
324.5	7.614
325.0	7.573
325.5	7.540
326.0	7.493
326.5	7.449
327.0	7.386
327.5	7.332
328.0	7.265
328.5	7.195
329.0	7.128
329.5	7.064
330.0	7.009
330.5	6.947
331.0	6.882
331.5	6.816
332.0	6.740
332.5	6.671
333.0	6.606
333.5	6.539
334.0	6.471
334.5	6.413
335.0	6.350
335.5	6.290
336.0	6.221
336.5	6.142
337.0	6.058
337.5	5.968
338.0	5.881
338.5	5.785
339.0	5.696
339.5	5.616
340.0	5.537
340.5	5.466
341.0	5.390
341.5	5.308
342.0	5.226
342.5	5.141
343.0	5.053
343.5	4.974
344.0	4.889
344.5	4.800
345.0	4.707
345.5	4.618
346.0	4.535
346.5	4.447
347.0	4.363
347.5	4.281
348.0	4.200
348.5	4.120
349.0	4.040
349.5	3.960
350.0	3.885
350.5	3.812
351.0	3.737
351.5	3.650
352.0	3.574
352.5	3.501
353.0	3.426
353.5	3.350
354.0	3.285
354.5	3.217
355.0	3.158
355.5	3.092
356.0	3.024
356.5	2.955
357.0	2.895
357.5	2.839
358.0	2.782
358.5	2.728
359.0	2.667
359.5	2.608
360.0	2.555
360.5	2.499
361.0	2.447
361.5	2.399
362.0	2.358
362.5	2.320
363.0	2.277
363.5	2.238
364.0	2.192
364.5	2.151
365.0	2.113
365.5	2.071
366.0	2.033
366.5	2.002
367.0	1.965
367.5	1.931
368.0	1.894
368.5	1.861
369.0	1.828
369.5	1.797
370.0	1.771
370.5	1.748
371.0	1.729
371.5	1.711
372.0	1.686
372.5	1.668
373.0	1.640
373.5	1.616
374.0	1.591
374.5	1.566
375.0	1.539
375.5	1.515
376.0	1.495
376.5	1.480
377.0	1.468
377.5	1.455
378.0	1.440
378.5	1.422
379.0	1.405
379.5	1.390
380.0	1.369
380.5	1.356
381.0	1.341
381.5	1.337
382.0	1.327
382.5	1.316
383.0	1.302
383.5	1.287
384.0	1.273
384.5	1.258
385.0	1.241
385.5	1.231
386.0	1.217
386.5	1.211
387.0	1.204
387.5	1.200
388.0	1.192
388.5	1.181
389.0	1.173
389.5	1.163
390.0	1.151
390.5	1.144
391.0	1.136
391.5	1.132
392.0	1.127
392.5	1.119
393.0	1.107
393.5	1.092
394.0	1.087
394.5	1.075
395.0	1.066
395.5	1.059
396.0	1.054
396.5	1.050
397.0	1.038
397.5	1.029
398.0	1.020
398.5	1.010
399.0	1.004
399.5	0.996
400.0	0.991
400.5	0.984
401.0	0.985
401.5	0.981
402.0	0.971
402.5	0.969
403.0	0.965
403.5	0.957
404.0	0.951
404.5	0.943
405.0	0.935
405.5	0.926
406.0	0.921
406.5	0.914
407.0	0.904
407.5	0.899
408.0	0.894
408.5	0.886
409.0	0.879
409.5	0.873
410.0	0.867
410.5	0.857
411.0	0.848
411.5	0.841
412.0	0.835
412.5	0.831
413.0	0.831
413.5	0.827
414.0	0.820
414.5	0.821
415.0	0.816
415.5	0.808
416.0	0.798
416.5	0.790
417.0	0.783
417.5	0.777
418.0	0.772
418.5	0.766
419.0	0.759
419.5	0.758
420.0	0.753
420.5	0.746
421.0	0.740
421.5	0.735
422.0	0.730
422.5	0.725
423.0	0.720
423.5	0.718
424.0	0.712
424.5	0.709
425.0	0.704
425.5	0.696
426.0	0.692
426.5	0.688
427.0	0.687
427.5	0.686
428.0	0.681
428.5	0.681
429.0	0.674
429.5	0.668
430.0	0.660
430.5	0.651
431.0	0.647
431.5	0.642
432.0	0.640
432.5	0.634
433.0	0.632
433.5	0.629
434.0	0.621
434.5	0.617
435.0	0.613
435.5	0.608
436.0	0.606
436.5	0.602
437.0	0.602
437.5	0.599
438.0	0.600
438.5	0.596
439.0	0.591
439.5	0.589
440.0	0.587
440.5	0.582
441.0	0.582
441.5	0.577
442.0	0.575
442.5	0.567
443.0	0.562
443.5	0.556
444.0	0.550
444.5	0.544
445.0	0.540
445.5	0.537
446.0	0.539
446.5	0.536
447.0	0.533
447.5	0.531
448.0	0.531
448.5	0.531
449.0	0.528
449.5	0.525
450.0	0.524
450.5	0.526
451.0	0.526
451.5	0.522
452.0	0.518
452.5	0.517
453.0	0.516
453.5	0.512
454.0	0.506
454.5	0.501
455.0	0.502
455.5	0.502
456.0	0.503
456.5	0.500
457.0	0.495
457.5	0.494
458.0	0.492
458.5	0.488
459.0	0.484
459.5	0.477
460.0	0.479
460.5	0.478
461.0	0.478
461.5	0.475
462.0	0.472
462.5	0.469
463.0	0.466
463.5	0.468
464.0	0.467
464.5	0.463
465.0	0.465
465.5	0.464
466.0	0.467
466.5	0.470
467.0	0.470
467.5	0.467
468.0	0.461
468.5	0.455
469.0	0.449
469.5	0.442
470.0	0.436
470.5	0.433
471.0	0.434
471.5	0.439
472.0	0.438
472.5	0.441
473.0	0.438
473.5	0.440
474.0	0.444
474.5	0.448
475.0	0.448
475.5	0.447
476.0	0.449
476.5	0.448
477.0	0.441
477.5	0.440
478.0	0.437
478.5	0.440
479.0	0.439
479.5	0.440
480.0	0.437
480.5	0.434
481.0	0.439
481.5	0.438
482.0	0.438
482.5	0.440
483.0	0.443
483.5	0.446
484.0	0.447
484.5	0.445
485.0	0.439
485.5	0.431
486.0	0.428
486.5	0.424
487.0	0.419
487.5	0.418
488.0	0.418
488.5	0.422
489.0	0.427
489.5	0.431
490.0	0.432
490.5	0.431
491.0	0.428
491.5	0.424
492.0	0.422
492.5	0.419
493.0	0.415
493.5	0.414
494.0	0.415
494.5	0.419
495.0	0.421
495.5	0.420
496.0	0.417
496.5	0.413
497.0	0.412
497.5	0.413
498.0	0.417
498.5	0.421
499.0	0.424
499.5	0.425
500.0	0.422
500.5	0.420
501.0	0.414
501.5	0.409
502.0	0.407
502.5	0.416
503.0	0.424
503.5	0.428
504.0	0.429
504.5	0.432
505.0	0.431
505.5	0.436
506.0	0.434
506.5	0.431
507.0	0.428
507.5	0.427
508.0	0.424
508.5	0.421
509.0	0.419
509.5	0.419
510.0	0.418
510.5	0.416
511.0	0.412
511.5	0.411
512.0	0.412
512.5	0.411
513.0	0.414
513.5	0.416
514.0	0.423
514.5	0.423
515.0	0.419
515.5	0.416
516.0	0.411
516.5	0.409
517.0	0.412
517.5	0.413
518.0	0.415
518.5	0.414
519.0	0.418
519.5	0.415
520.0	0.408
520.5	0.404
521.0	0.395
521.5	0.392
522.0	0.396
522.5	0.395
523.0	0.401
523.5	0.408
524.0	0.413
524.5	0.416
525.0	0.413
525.5	0.410
526.0	0.405
526.5	0.405
527.0	0.403
527.5	0.403
528.0	0.403
528.5	0.406
529.0	0.408
529.5	0.405
530.0	0.406
530.5	0.406
531.0	0.405
531.5	0.403
532.0	0.400
532.5	0.398
533.0	0.391
533.5	0.390
534.0	0.390
534.5	0.386
535.0	0.388
535.5	0.391
536.0	0.396
536.5	0.399
537.0	0.400
537.5	0.398
538.0	0.396
538.5	0.393
539.0	0.390
539.5	0.383
540.0	0.376
540.5	0.377
541.0	0.378
541.5	0.380
542.0	0.383
542.5	0.384
543.0	0.385
543.5	0.383
544.0	0.377
544.5	0.375
545.0	0.369
545.5	0.362
546.0	0.355
546.5	0.351
547.0	0.351
547.5	0.350
548.0	0.355
548.5	0.358
549.0	0.357
549.5	0.362
550.0	0.359
550.5	0.351
551.0	0.348
551.5	0.350
552.0	0.350
552.5	0.348
553.0	0.350
553.5	0.349
554.0	0.350
554.5	0.350
555.0	0.346
555.5	0.347
556.0	0.357
556.5	0.369
557.0	0.372
557.5	0.375
558.0	0.372
558.5	0.368
559.0	0.365
559.5	0.358
560.0	0.348
560.5	0.343
561.0	0.345
561.5	0.348
562.0	0.340
562.5	0.340
563.0	0.343
563.5	0.342
564.0	0.345
564.5	0.344
565.0	0.345
565.5	0.348
566.0	0.354
566.5	0.351
567.0	0.343
567.5	0.341
568.0	0.342
568.5	0.336
569.0	0.334
569.5	0.331
570.0	0.334
570.5	0.340
571.0	0.344
571.5	0.343
572.0	0.340
572.5	0.339
573.0	0.336
573.5	0.334
574.0	0.329
574.5	0.324
575.0	0.321
575.5	0.322
576.0	0.319
576.5	0.316
577.0	0.315
577.5	0.315
578.0	0.313
578.5	0.312
579.0	0.308
579.5	0.307
580.0	0.305
580.5	0.308
581.0	0.308
581.5	0.318
582.0	0.323
582.5	0.327
